0,2860,6,05/08/2023,18:48:25,20
0,9977,3,05/08/2023,18:48:33,37
0,9960,4,05/08/2023,18:48:39,31
0,9987,6,05/08/2023,18:48:45,37
0,9989,2,05/08/2023,18:48:54,26
0,9988,5,05/08/2023,18:49:01,71
0,9990,6,05/08/2023,18:49:08,60
0,9991,8,05/08/2023,18:49:15,98
0,9992,3,05/08/2023,18:49:24,23
0,9993,6,05/08/2023,18:49:31,20
0,9994,3,05/08/2023,18:49:39,40
0,2343,4,05/08/2023,19:41:58,24
0,72,1,05/09/2023,01:29:42,45
0,73,7,05/09/2023,01:29:49,21
0,3737,3,05/09/2023,04:52:41,14
0,4991,1,05/09/2023,04:52:56,30
0,3257,6,05/09/2023,11:02:39,22
0,7196,4,05/09/2023,11:03:10,39
0,5045,2,05/09/2023,11:03:13,36
0,124,2,05/09/2023,11:03:20,11
0,2942,5,05/09/2023,11:58:52,68
0,9983,1,05/09/2023,15:27:30,40
0,6386,3,05/09/2023,15:27:52,77
0,6108,4,05/09/2023,15:28:03,36
0,5503,7,05/09/2023,15:37:41,34
0,5640,5,05/09/2023,15:37:56,66
0,2391,6,05/09/2023,18:01:46,26
0,9956,7,05/09/2023,18:02:23,63
0,9523,5,05/09/2023,18:02:31,20
0,9148,5,05/09/2023,18:02:37,43
0,3657,5,05/09/2023,18:02:47,61
0,9977,4,05/09/2023,18:02:56,11
0,9960,3,05/09/2023,18:03:03,34
0,2860,3,05/09/2023,18:03:14,23
0,9987,4,05/09/2023,18:03:20,11
0,9988,2,05/09/2023,18:03:27,39
0,9989,5,05/09/2023,18:03:38,31
0,9990,3,05/09/2023,18:03:46,44
0,9991,7,05/09/2023,18:03:53,52
0,9992,5,05/09/2023,18:04:06,34
0,9993,1,05/09/2023,18:04:13,21
0,9994,4,05/09/2023,18:04:22,34
0,8869,5,05/09/2023,19:29:15,31
0,7207,1,05/09/2023,19:29:26,17
0,7280,1,05/09/2023,19:29:43,27
0,9981,2,05/09/2023,19:29:54,38
0,2343,4,05/09/2023,19:37:31,35
